Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth,Year
1435,US-2019-114195,2019-11-01,2019-11-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.317200000000003,2019-11,2019
1436,US-2019-137155,2019-11-01,2019-11-05,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,6,0.0,9.820799999999998,2019-11,2019
1437,US-2019-137155,2019-11-01,2019-11-05,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.9399999999999,3,0.0,154.84259999999995,2019-11,2019
1438,US-2019-139423,2019-11-01,2019-11-05,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,07050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.074799999999996,2019-11,2019
1439,US-2019-102673,2019-11-01,2019-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272000000000002,3,0.2,0.8988,2019-11,2019
1440,US-2019-134313,2019-11-01,2019-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,0.2,4.3176000000000005,2019-11,2019
1441,US-2019-152562,2019-11-01,2019-11-08,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,3,0.0,1.6355999999999997,2019-11,2019
1442,US-2019-114195,2019-11-01,2019-11-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.6099999999999994,2019-11,2019
1443,US-2019-114195,2019-11-01,2019-11-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.428000000000004,3,0.7,-17.942399999999992,2019-11,2019
1444,US-2019-102673,2019-11-01,2019-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.4099999999999997,2019-11,2019
1445,US-2019-102673,2019-11-01,2019-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Office Supplies,Labels,Avery 513,47.80800000000001,12,0.2,15.537599999999998,2019-11,2019
1446,US-2019-168305,2019-11-01,2019-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.400000000000006,3,0.0,22.200000000000003,2019-11,2019
1447,US-2019-126907,2019-11-01,2019-11-08,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696000000000002,3,0.2,5.1011999999999995,2019-11,2019
1448,US-2019-137155,2019-11-01,2019-11-05,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,167.94,3,0.0,82.2906,2019-11,2019
1449,US-2019-168305,2019-11-01,2019-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.400000000000002,5,0.0,9.629999999999999,2019-11,2019
1450,US-2019-152562,2019-11-01,2019-11-08,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0.0,19.465600000000002,2019-11,2019
1451,US-2019-148915,2019-11-01,2019-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.33299999999997,2019-11,2019
1452,US-2019-148915,2019-11-01,2019-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,3,0.2,54.5916,2019-11,2019
1453,US-2019-134313,2019-11-01,2019-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,4,0.2,247.9959999999998,2019-11,2019
1454,US-2019-102673,2019-11-01,2019-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.8399999999999,9,0.2,110.1194999999999,2019-11,2019
1455,US-2019-107454,2019-11-02,2019-11-06,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6,0.0,24.121800000000004,2019-11,2019
1456,US-2019-129147,2019-11-02,2019-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,3,0.7,-13.4694,2019-11,2019
1457,US-2019-107454,2019-11-02,2019-11-06,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,7,0.0,16.0356,2019-11,2019
1458,US-2019-115889,2019-11-02,2019-11-06,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0.0,105.24679999999995,2019-11,2019
1459,US-2019-134726,2019-11-02,2019-11-07,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0.0,15.098399999999998,2019-11,2019
1460,US-2019-120670,2019-11-02,2019-11-06,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.9200000000001,10,0.2,239.976,2019-11,2019
1461,US-2019-129147,2019-11-02,2019-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.9639999999999,6,0.4,-107.99280000000002,2019-11,2019
1462,US-2019-129147,2019-11-02,2019-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,-10.046400000000002,2019-11,2019
1463,US-2019-115889,2019-11-02,2019-11-06,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.384,2,0.2,5.218199999999992,2019-11,2019
1464,US-2019-134726,2019-11-02,2019-11-07,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,1,0.2,4.619300000000003,2019-11,2019
1465,US-2019-148782,2019-11-02,2019-11-07,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.77600000000001,3,0.2,7.767900000000001,2019-11,2019
1466,US-2019-165764,2019-11-03,2019-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.29400000000004,2019-11,2019
1467,US-2019-165764,2019-11-03,2019-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.0360000000001,6,0.4,-299.2614000000001,2019-11,2019
1468,US-2019-153619,2019-11-03,2019-11-03,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0.0,3.36,2019-11,2019
1469,US-2019-119529,2019-11-03,2019-11-05,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,07050,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2,0.0,2.8224,2019-11,2019
1470,US-2019-121573,2019-11-03,2019-11-07,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.896,2,0.2,18.336,2019-11,2019
1471,US-2019-165764,2019-11-03,2019-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301000000000002,7,0.7,-10.487400000000001,2019-11,2019
1472,US-2019-121573,2019-11-03,2019-11-07,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856000000000001,2,0.2,2.8477999999999994,2019-11,2019
1473,US-2019-146731,2019-11-03,2019-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.4880000000000004,2,0.2,1.1771999999999998,2019-11,2019
1474,US-2019-146731,2019-11-03,2019-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.85600000000002,9,0.2,48.551399999999994,2019-11,2019
1475,US-2019-165764,2019-11-03,2019-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.983999999999998,2,0.2,-1.6239999999999997,2019-11,2019
1476,US-2019-137589,2019-11-03,2019-11-08,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.34400000000005,3,0.2,-64.4274,2019-11,2019
1477,US-2019-155593,2019-11-03,2019-11-08,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Fairfield,Connecticut,06824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,0.0,3.3755999999999986,2019-11,2019
1478,US-2019-124625,2019-11-03,2019-11-07,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.893699999999995,2019-11,2019
1479,US-2019-121573,2019-11-03,2019-11-07,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,4,0.0,219.50880000000006,2019-11,2019
1480,US-2019-164973,2019-11-04,2019-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.156800000000004,2019-11,2019
1481,US-2019-149244,2019-11-04,2019-11-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.429200000000002,2019-11,2019
1482,US-2019-125829,2019-11-04,2019-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,-64.54439999999997,2019-11,2019
1483,US-2019-121286,2019-11-04,2019-11-08,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24000000000001,5,0.2,5.096,2019-11,2019
1484,US-2019-134187,2019-11-04,2019-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1,0.0,0.7938000000000001,2019-11,2019
1485,US-2019-132227,2019-11-04,2019-11-10,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10011,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4,0.2,18.873199999999997,2019-11,2019
1486,US-2019-125829,2019-11-04,2019-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936000000000003,3,0.2,8.225999999999999,2019-11,2019
1487,US-2019-121286,2019-11-04,2019-11-08,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376000000000001,3,0.2,2.7222,2019-11,2019
1488,US-2019-125829,2019-11-04,2019-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0.0,9.3312,2019-11,2019
1489,US-2019-164973,2019-11-04,2019-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0.0,13.070999999999998,2019-11,2019
1490,US-2019-164973,2019-11-04,2019-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6,2019-11,2019
