Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth,Year
7084,US-2022-104885,2022-03-02,2022-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0.0,101.6508,2022-03,2022
7085,US-2022-104885,2022-03-02,2022-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.519999999999996,3,0.0,15.475200000000001,2022-03,2022
7086,US-2022-152261,2022-03-02,2022-03-06,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528000000000002,4,0.7,-12.352,2022-03,2022
7087,US-2022-146024,2022-03-02,2022-03-08,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.221999999999998,7,0.8,-20.166300000000007,2022-03,2022
7088,US-2022-124114,2022-03-02,2022-03-02,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.5559999999999998,1,0.8,-0.9452,2022-03,2022
7089,US-2022-155712,2022-03-02,2022-03-08,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.64800000000001,2,0.2,33.639999999999986,2022-03,2022
7090,US-2022-104885,2022-03-02,2022-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.959999999999994,7,0.0,27.241199999999996,2022-03,2022
7091,US-2022-104885,2022-03-02,2022-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.03999999999999,6,0.0,33.3396,2022-03,2022
7092,US-2022-146024,2022-03-02,2022-03-08,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976000000000001,4,0.2,-1.3952000000000013,2022-03,2022
7093,US-2022-163902,2022-03-02,2022-03-08,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.93999999999994,6,0.0,52.79340000000002,2022-03,2022
7094,US-2022-163902,2022-03-02,2022-03-08,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.758199999999995,2022-03,2022
7095,US-2022-111815,2022-03-03,2022-03-10,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98,1,0.0,47.0548,2022-03,2022
7096,US-2022-123085,2022-03-03,2022-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.35200000000003,3,0.2,-17.035200000000003,2022-03,2022
7097,US-2022-117513,2022-03-03,2022-03-08,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.98770000000006,2022-03,2022
7098,US-2022-121804,2022-03-03,2022-03-08,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0.0,19.656000000000002,2022-03,2022
7099,US-2022-127621,2022-03-03,2022-03-07,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.880000000000003,8,0.2,9.743999999999998,2022-03,2022
7100,US-2022-123085,2022-03-03,2022-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,440.76480000000004,2022-03,2022
7101,US-2022-111815,2022-03-03,2022-03-10,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0.0,42.991400000000006,2022-03,2022
7102,US-2022-119816,2022-03-04,2022-03-06,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.50000000000001,5,0.6,-77.625,2022-03,2022
7103,US-2022-110478,2022-03-04,2022-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0.0,2.702799999999999,2022-03,2022
7104,US-2022-110478,2022-03-04,2022-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.0,7.014999999999999,2022-03,2022
7105,US-2022-119816,2022-03-04,2022-03-06,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.4640000000000004,1,0.2,0.8623999999999998,2022-03,2022
7106,US-2022-142174,2022-03-04,2022-03-09,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.568,2,0.2,32.4684,2022-03,2022
7107,US-2022-119816,2022-03-04,2022-03-06,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.72,1,0.2,0.6539999999999995,2022-03,2022
