Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth,Year
8256,US-2022-124576,2022-08-01,2022-08-04,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.89600000000001,2,0.2,18.5274,2022-08,2022
8257,US-2022-162691,2022-08-01,2022-08-07,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.28800000000001,7,0.2,12.700800000000001,2022-08,2022
8258,US-2022-168942,2022-08-01,2022-08-05,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.36580000000001,2022-08,2022
8259,US-2022-162691,2022-08-01,2022-08-07,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.99670000000026,2022-08,2022
8260,US-2022-133235,2022-08-01,2022-08-04,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,0.2,16.997500000000016,2022-08,2022
8261,US-2022-135034,2022-08-01,2022-08-03,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.98400000000001,2,0.2,5.999000000000002,2022-08,2022
8262,US-2022-165386,2022-08-03,2022-08-04,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.37199999999999,2,0.3,-36.67439999999999,2022-08,2022
8263,US-2022-168396,2022-08-03,2022-08-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96000000000001,3,0.0,11.156400000000005,2022-08,2022
8264,US-2022-168396,2022-08-03,2022-08-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,51.75,5,0.0,24.84,2022-08,2022
8265,US-2022-163566,2022-08-03,2022-08-06,First Class,TB-21055,Ted Butterfield,Consumer,United States,Fairfield,Ohio,45014,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.520000000000003,5,0.2,5.368999999999998,2022-08,2022
